player_name,events,description,b_arm,p_arm,bb_type,balls,strikes,outs_when_up,inning,hit_distance_sc,launch_speed,pitch_speed,spin_rate,pitch_name,win_exp,team
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,2,9,0.0,,96.3,2707.0,Cutter,1.0,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,1,2,1,9,262.0,89.0,82.3,2566.0,Slider,1.0,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,0,1,0,9,27.0,97.7,92.6,2655.0,Cutter,0.999,Red Sox
"Jansen, Kenley",line_out,hit_into_play,R,R,line_drive,1,2,2,9,357.0,95.9,94.6,2605.0,Cutter,0.602,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,1,2,1,9,6.0,65.9,80.0,2693.0,Slider,0.558,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,0,1,0,9,4.0,76.8,78.0,2590.0,Slider,0.5,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,3,2,2,9,0.0,,92.4,2674.0,Cutter,0.765,Red Sox
"Jansen, Kenley",walk,ball,L,R,,3,1,2,9,0.0,,91.0,2529.0,Cutter,0.858,Red Sox
"Jansen, Kenley",walk,ball,L,R,,3,0,2,9,0.0,,91.0,2449.0,Cutter,0.956,Red Sox
"Jansen, Kenley",strikeout_swinging,foul_tip,R,R,,1,2,1,9,0.0,,79.7,2589.0,Slider,0.892,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,L,R,popup,2,1,0,9,58.0,89.2,92.0,2577.0,Cutter,0.806,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,2,2,2,9,0.0,,93.8,2425.0,Cutter,0.46699999999999997,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,0,1,1,9,39.0,84.9,78.6,2652.0,Slider,0.42300000000000004,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,0,1,0,9,10.0,56.8,90.9,2148.0,Sinker,0.366,Red Sox
"Jansen, Kenley",grounded_into_double_play,hit_into_play,R,R,ground_ball,0,2,1,9,63.0,82.0,94.4,2607.0,Cutter,0.498,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,line_drive,1,0,1,9,203.0,77.8,94.2,2669.0,Cutter,0.558,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,2,2,0,9,291.0,84.2,91.1,2482.0,Cutter,0.5,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,0,0,2,9,281.0,95.1,93.3,2661.0,Cutter,0.989,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,1,9,0.0,,94.1,2695.0,Cutter,0.966,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,1,1,0,9,309.0,87.6,91.2,2570.0,Cutter,0.929,Red Sox
"Jansen, Kenley",walk,ball,R,R,,3,2,1,8,0.0,,92.8,2507.0,Cutter,0.07899999999999996,Red Sox
"Jansen, Kenley",walk,ball,L,R,,3,2,1,8,0.0,,94.8,2683.0,Cutter,0.10999999999999999,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,3,2,0,8,0.0,,95.1,2551.0,Cutter,0.08399999999999996,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,ground_ball,0,1,0,8,118.0,91.6,92.0,2054.0,Sinker,0.10999999999999999,Red Sox
"Jansen, Kenley",walk,ball,L,R,,3,2,0,8,0.0,,92.5,2556.0,Cutter,0.129,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,3,2,2,9,0.0,,93.6,2184.0,Sinker,0.372,Red Sox
"Jansen, Kenley",line_out,hit_into_play,R,R,line_drive,2,0,1,9,346.0,94.0,93.4,2610.0,Cutter,0.30100000000000005,Red Sox
"Jansen, Kenley",double,hit_into_play,R,R,line_drive,0,0,1,9,265.0,97.8,93.5,2638.0,Cutter,0.722,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,2,2,0,9,0.0,,94.7,2522.0,Cutter,0.562,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,line_drive,1,1,0,9,157.0,89.8,92.6,2510.0,Cutter,0.806,Red Sox
"Jansen, Kenley",line_out,hit_into_play,L,R,line_drive,0,0,2,9,318.0,87.1,94.1,2678.0,Cutter,0.996,Red Sox
"Jansen, Kenley",strikeout_swinging,foul_tip,R,R,,0,2,1,9,0.0,,96.5,2737.0,Cutter,0.987,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,0,1,0,9,277.0,85.3,94.4,2618.0,Cutter,0.969,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,0,1,2,9,5.0,93.4,92.6,2706.0,Cutter,0.996,Red Sox
"Jansen, Kenley",home_run,hit_into_play,L,R,fly_ball,3,2,2,9,424.0,106.7,94.1,2701.0,Cutter,0.999,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,1,1,1,9,34.0,92.7,92.4,2236.0,Sinker,0.995,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,0,2,0,9,52.0,102.8,92.9,2579.0,Cutter,0.987,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,0,1,2,9,285.0,78.1,91.9,2653.0,Cutter,0.956,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,R,R,popup,1,1,1,9,125.0,77.9,81.3,2465.0,Slider,0.892,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,3,2,0,9,387.0,100.3,92.5,2651.0,Cutter,0.806,Red Sox
"Jansen, Kenley",home_run,hit_into_play,R,R,fly_ball,0,0,1,9,401.0,106.0,92.7,2647.0,Cutter,0.42300000000000004,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,0,2,0,9,0.0,,91.5,2622.0,Cutter,0.366,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,L,R,popup,0,0,2,9,132.0,81.9,92.2,2595.0,Cutter,0.999,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,0,1,1,9,406.0,104.4,92.5,2606.0,Cutter,0.994,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,1,2,0,9,0.0,,92.4,2593.0,Cutter,0.984,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,1,0,2,9,38.0,100.2,93.1,2554.0,Cutter,0.986,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,2,2,1,9,0.0,,94.0,2328.0,Sinker,0.957,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,1,2,0,9,0.0,,94.4,2327.0,Sinker,0.913,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,L,R,popup,0,1,2,9,143.0,80.9,93.0,2318.0,Sinker,1.0,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,1,2,1,9,0.0,,93.4,2670.0,Cutter,0.998,Red Sox
"Jansen, Kenley",line_out,hit_into_play,R,R,line_drive,1,1,0,9,266.0,86.7,89.6,2605.0,Cutter,0.995,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,1,2,2,8,322.0,93.9,93.3,2719.0,Cutter,0.908,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,2,2,2,9,304.0,83.1,94.4,2693.0,Cutter,0.602,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,0,1,1,9,343.0,92.8,83.4,2486.0,Slider,0.558,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,3,2,0,9,0.0,,93.2,2444.0,Cutter,0.5,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,1,2,2,9,0.0,,95.6,2707.0,Cutter,0.956,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,0,0,1,9,321.0,95.5,83.6,2390.0,Slider,0.892,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,0,9,0.0,,92.9,2692.0,Cutter,0.806,Red Sox
"Jansen, Kenley",strikeout_swinging,foul_tip,R,R,,2,2,2,8,0.0,,93.5,2712.0,Cutter,0.73,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,2,0,2,9,13.0,98.6,94.2,2288.0,Sinker,0.53,Red Sox
"Jansen, Kenley",walk,ball,R,R,,3,2,2,9,0.0,,93.6,2186.0,Sinker,0.602,Red Sox
"Jansen, Kenley",strikeout_looking,called_strike,L,R,,3,2,1,9,0.0,,93.6,2663.0,Cutter,0.558,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,R,R,popup,0,0,0,9,35.0,92.7,90.5,2602.0,Cutter,0.5,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,1,0,2,9,338.0,90.7,86.7,2538.0,Slider,0.53,Red Sox
"Jansen, Kenley",double,hit_into_play,L,R,fly_ball,2,2,2,9,347.0,94.3,95.3,2674.0,Cutter,0.875,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,2,2,1,9,49.0,79.1,95.2,2785.0,Cutter,0.776,Red Sox
"Jansen, Kenley",double,hit_into_play,L,R,line_drive,1,1,1,9,405.0,109.2,92.2,2706.0,Cutter,0.913,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,0,9,0.0,,95.3,2800.0,Cutter,0.842,Red Sox
"Jansen, Kenley",force_out,hit_into_play,R,R,ground_ball,0,2,2,9,34.0,94.4,85.0,2485.0,Slider,0.927,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,2,2,1,9,0.0,,94.0,2673.0,Cutter,0.841,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,line_drive,1,0,1,9,148.0,105.6,94.9,2223.0,Sinker,0.917,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,fly_ball,1,0,1,9,369.0,103.2,91.7,2459.0,Cutter,0.966,Red Sox
"Jansen, Kenley",strikeout_looking,called_strike,R,R,,0,2,0,9,0.0,,95.5,2711.0,Cutter,0.929,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,0,1,2,8,20.0,98.9,94.0,2206.0,Sinker,0.0020000000000000018,Red Sox
"Jansen, Kenley",home_run,hit_into_play,L,R,fly_ball,0,1,2,8,369.0,96.1,93.5,2675.0,Cutter,0.01100000000000001,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,line_drive,3,1,2,8,192.0,87.8,91.4,2578.0,Cutter,0.027000000000000024,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,fly_ball,1,1,2,8,228.0,68.2,94.8,2636.0,Cutter,0.030000000000000027,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,2,2,1,8,0.0,,95.0,2685.0,Cutter,0.028000000000000025,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,1,1,0,8,5.0,85.6,92.3,2709.0,Cutter,0.025000000000000022,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,2,1,2,9,278.0,86.5,91.8,2553.0,Cutter,0.389,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,2,1,1,9,284.0,94.2,94.1,2719.0,Cutter,0.29700000000000004,Red Sox
"Jansen, Kenley",double,hit_into_play,R,R,fly_ball,3,2,1,9,305.0,82.6,95.0,2639.0,Cutter,0.42300000000000004,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,0,9,0.0,,93.8,2750.0,Cutter,0.366,Red Sox
"Jansen, Kenley",home_run,hit_into_play,R,R,line_drive,2,2,0,9,415.0,106.1,95.0,2835.0,Cutter,0.806,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,0,2,2,9,146.0,79.2,96.0,2729.0,Cutter,0.888,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,line_drive,0,2,1,9,212.0,97.3,95.4,2700.0,Cutter,0.841,Red Sox
"Jansen, Kenley",walk,ball,R,R,,3,0,1,9,0.0,,90.6,2531.0,Cutter,0.917,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,ground_ball,0,0,1,9,19.0,106.9,93.5,2634.0,Cutter,0.966,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,0,2,0,9,111.0,96.3,94.4,2409.0,Sinker,0.929,Red Sox
"Jansen, Kenley",strikeout_looking,called_strike,R,R,,0,2,2,8,0.0,,84.9,2433.0,Slider,0.929,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,0,2,1,8,0.0,,95.8,2708.0,Cutter,0.906,Red Sox
"Jansen, Kenley",strikeout_swinging,foul_tip,R,R,,1,2,0,8,0.0,,96.6,2743.0,Cutter,0.87,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,3,2,2,9,0.0,,95.0,2841.0,Cutter,0.995,Red Sox
"Jansen, Kenley",line_out,hit_into_play,L,R,line_drive,0,2,1,9,305.0,93.7,83.3,2497.0,Slider,0.983,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,1,2,0,9,9.0,88.6,95.2,2675.0,Cutter,0.962,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,2,2,2,10,6.0,97.4,95.9,2773.0,Cutter,0.91,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,L,R,popup,0,0,1,10,50.0,77.7,93.4,2631.0,Cutter,0.7989999999999999,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,R,R,popup,0,0,0,10,200.0,98.4,93.4,2593.0,Cutter,0.657,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,line_drive,0,1,0,10,257.0,113.1,94.4,2292.0,Cutter,0.8069999999999999,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,1,2,2,9,290.0,92.1,93.2,2705.0,Cutter,0.389,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,ground_ball,0,1,1,9,125.0,99.1,93.4,2761.0,Cutter,0.30100000000000005,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,0,9,0.0,,92.6,2726.0,Cutter,0.19299999999999995,Red Sox
"Jansen, Kenley",double,hit_into_play,L,R,line_drive,0,0,0,9,292.0,114.6,90.3,2584.0,Cutter,0.366,Red Sox
"Jansen, Kenley",line_out,hit_into_play,R,R,line_drive,1,1,2,9,322.0,85.2,94.3,2214.0,Sinker,0.996,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,1,2,1,9,0.0,,95.8,2597.0,Cutter,0.987,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,0,2,0,9,315.0,91.3,95.1,2578.0,Cutter,0.969,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,2,1,2,9,90.0,71.0,95.3,2723.0,Cutter,0.602,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,0,2,0,9,0.0,,95.6,2385.0,Sinker,0.41800000000000004,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,line_drive,1,1,0,9,262.0,105.0,92.4,2598.0,Cutter,0.5,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,0,1,2,9,283.0,77.0,93.4,2632.0,Cutter,0.984,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,ground_ball,1,2,2,9,25.0,99.4,94.8,2857.0,Cutter,0.995,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,0,2,1,9,10.0,89.9,94.0,2769.0,Cutter,0.983,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,R,R,popup,0,0,0,9,109.0,72.2,89.1,2668.0,Cutter,0.962,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,1,0,2,9,242.0,82.9,85.0,2372.0,Slider,0.904,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,fly_ball,2,2,2,9,225.0,69.4,94.4,2239.0,Sinker,0.956,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,2,1,1,9,406.0,100.2,91.9,2670.0,Cutter,0.892,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,1,2,0,9,257.0,89.9,95.5,2769.0,Cutter,0.806,Red Sox
"Jansen, Kenley",strikeout_looking,called_strike,R,R,,3,2,2,9,0.0,,94.3,2753.0,Cutter,0.956,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,0,1,1,9,325.0,92.5,93.5,2766.0,Cutter,0.892,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,0,2,0,9,305.0,87.7,94.4,2688.0,Cutter,0.806,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,R,R,popup,2,2,2,9,85.0,94.5,91.0,2578.0,Cutter,0.982,Red Sox
"Jansen, Kenley",line_out,hit_into_play,L,R,line_drive,0,2,2,9,262.0,83.0,93.1,2672.0,Cutter,0.999,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,1,1,1,9,357.0,97.5,92.5,2676.0,Cutter,0.995,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,0,1,0,9,335.0,90.5,91.9,2655.0,Cutter,0.987,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,1,2,2,8,256.0,93.9,93.4,2687.0,Cutter,0.869,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,0,0,2,9,315.0,84.1,92.7,2647.0,Cutter,0.965,Red Sox
"Jansen, Kenley",walk,ball,R,R,,3,1,2,9,0.0,,92.1,2576.0,Cutter,0.989,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,0,2,1,9,0.0,,96.1,2368.0,Sinker,0.966,Red Sox
"Jansen, Kenley",sac_fly,hit_into_play,R,R,fly_ball,1,2,0,9,282.0,90.9,95.9,2813.0,Cutter,0.926,Red Sox
"Jansen, Kenley",double,hit_into_play,L,R,fly_ball,0,0,0,9,210.0,69.9,93.8,2784.0,Cutter,0.969,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,3,2,2,9,0.0,,96.0,2707.0,Cutter,0.46699999999999997,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,1,9,0.0,,94.4,2836.0,Cutter,0.42300000000000004,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,2,2,0,9,220.0,72.4,94.0,2749.0,Cutter,0.366,Red Sox
"Jansen, Kenley",strikeout_looking,called_strike,L,R,,3,2,2,8,0.0,,93.7,2800.0,Cutter,0.133,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,1,2,1,8,0.0,,96.0,2778.0,Cutter,0.09199999999999997,Red Sox
"Jansen, Kenley",double,hit_into_play,R,R,line_drive,1,1,1,8,272.0,104.8,92.8,2736.0,Cutter,0.14200000000000002,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,0,2,0,8,0.0,,93.7,2859.0,Cutter,0.129,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,2,2,2,9,299.0,83.3,84.8,2623.0,Slider,0.53,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,ground_ball,0,0,2,9,125.0,101.7,95.3,2701.0,Cutter,0.602,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,0,0,1,9,78.0,77.3,93.9,2667.0,Cutter,0.558,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,3,2,0,9,0.0,,92.0,2732.0,Cutter,0.5,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,1,2,1,9,0.0,,95.8,2739.0,Cutter,0.913,Red Sox
"Jansen, Kenley",strikeout_looking,called_strike,L,R,,1,2,0,9,0.0,,95.1,2724.0,Cutter,0.842,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,L,R,popup,1,0,2,9,108.0,82.5,93.2,2761.0,Cutter,0.985,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,0,0,1,9,128.0,107.7,83.6,2507.0,Slider,0.949,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,1,1,0,9,332.0,95.6,93.2,2717.0,Cutter,0.911,Red Sox
"Jansen, Kenley",double,hit_into_play,R,R,line_drive,2,2,0,9,319.0,102.8,93.3,2651.0,Cutter,0.962,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,2,9,0.0,,94.7,2816.0,Cutter,0.07899999999999996,Red Sox
"Jansen, Kenley",sac_fly,hit_into_play,L,R,fly_ball,0,0,1,9,375.0,97.5,93.4,2706.0,Cutter,0.10999999999999999,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,fly_ball,0,0,1,9,359.0,101.5,94.3,2722.0,Cutter,0.31899999999999995,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,ground_ball,1,2,1,9,22.0,91.6,95.2,2800.0,Cutter,0.498,Red Sox
"Jansen, Kenley",walk,blocked_ball,R,R,,3,0,1,9,0.0,,91.2,2704.0,Cutter,0.558,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,0,2,0,9,0.0,,95.3,2453.0,Sinker,0.5,Red Sox
"Jansen, Kenley",truncated_pa,ball,L,R,,0,0,2,9,0.0,,92.9,2594.0,Cutter,0.5700000000000001,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,1,1,1,9,379.0,98.7,93.7,2708.0,Cutter,0.498,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,ground_ball,0,0,1,9,27.0,104.3,93.6,2714.0,Cutter,0.558,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,R,R,popup,3,2,0,9,136.0,76.2,92.3,2722.0,Cutter,0.5,Red Sox
"Jansen, Kenley",truncated_pa,ball,L,R,,0,0,2,9,0.0,,93.4,2677.0,Cutter,0.922,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,L,R,fly_ball,1,0,1,9,360.0,102.7,94.5,2721.0,Cutter,0.831,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,ground_ball,1,2,1,9,133.0,103.9,94.1,2675.0,Cutter,0.913,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,3,2,0,9,2.0,65.2,90.6,2635.0,Cutter,0.842,Red Sox
"Jansen, Kenley",strikeout_looking,called_strike,L,R,,2,2,2,9,0.0,,94.6,2698.0,Cutter,0.989,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,1,9,0.0,,94.7,2738.0,Cutter,0.966,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,2,2,0,9,5.0,89.8,93.4,2664.0,Cutter,0.929,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,0,2,2,9,0.0,,94.5,2627.0,Cutter,0.014000000000000012,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,line_drive,2,2,2,9,227.0,78.0,93.8,2249.0,Sinker,0.03300000000000003,Red Sox
"Jansen, Kenley",walk,ball,R,R,,3,0,2,9,0.0,,91.6,2563.0,Cutter,0.07299999999999995,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,line_drive,0,0,2,9,218.0,104.3,91.2,2547.0,Cutter,0.08399999999999996,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,1,2,1,9,0.0,,93.8,2277.0,Sinker,0.07799999999999996,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,1,2,0,9,0.0,,91.9,2563.0,Cutter,0.07099999999999995,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,R,R,popup,1,0,2,9,178.0,61.4,93.7,2614.0,Cutter,0.999,Red Sox
"Jansen, Kenley",single,hit_into_play,R,R,line_drive,0,2,2,9,244.0,97.1,93.8,2649.0,Cutter,1.0,Red Sox
"Jansen, Kenley",fly_out,hit_into_play,R,R,fly_ball,0,1,1,9,314.0,88.1,92.7,2539.0,Cutter,0.999,Red Sox
"Jansen, Kenley",field_error,hit_into_play,R,R,ground_ball,0,0,1,9,8.0,72.0,93.4,2664.0,Cutter,1.0,Red Sox
"Jansen, Kenley",line_out,hit_into_play,L,R,line_drive,3,2,0,9,321.0,84.9,93.6,2515.0,Cutter,0.999,Red Sox
"Jansen, Kenley",strikeout_swinging,foul_tip,R,R,,1,2,2,9,0.0,,94.6,2761.0,Cutter,0.602,Red Sox
"Jansen, Kenley",pop_out,hit_into_play,R,R,popup,2,2,1,9,169.0,80.0,94.1,2755.0,Cutter,0.558,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,0,0,0,9,19.0,67.8,93.2,2761.0,Cutter,0.5,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,R,R,ground_ball,0,1,2,8,15.0,87.2,93.4,2541.0,Cutter,0.06799999999999995,Red Sox
"Jansen, Kenley",ground_out,hit_into_play,L,R,ground_ball,0,0,1,8,85.0,102.4,93.8,2630.0,Cutter,0.06299999999999994,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,1,2,0,8,0.0,,92.8,2455.0,Cutter,0.05800000000000005,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,1,2,2,9,0.0,,95.9,2731.0,Cutter,0.986,Red Sox
"Jansen, Kenley",strikeout_looking,called_strike,L,R,,3,2,0,9,0.0,,95.1,2687.0,Cutter,0.913,Red Sox
"Jansen, Kenley",force_out,hit_into_play,L,R,ground_ball,0,0,2,9,17.0,91.7,94.0,2683.0,Cutter,0.499,Red Sox
"Jansen, Kenley",line_out,hit_into_play,L,R,line_drive,0,2,1,9,328.0,104.2,93.8,2750.0,Cutter,0.42100000000000004,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,line_drive,0,1,1,9,225.0,82.7,95.5,2703.0,Cutter,0.635,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,ground_ball,1,2,1,9,9.0,90.7,94.7,2692.0,Cutter,0.776,Red Sox
"Jansen, Kenley",double,hit_into_play,R,R,line_drive,1,0,1,9,371.0,97.2,92.4,2595.0,Cutter,0.913,Red Sox
"Jansen, Kenley",line_out,hit_into_play,R,R,line_drive,1,0,0,9,346.0,92.7,92.4,2743.0,Cutter,0.842,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,R,R,,2,2,2,9,0.0,,95.4,2535.0,Cutter,0.8029999999999999,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,0,2,1,9,0.0,,95.4,2166.0,Sinker,0.5549999999999999,Red Sox
"Jansen, Kenley",sac_fly,hit_into_play,R,R,fly_ball,0,1,0,9,345.0,94.7,93.2,2402.0,Cutter,0.577,Red Sox
"Jansen, Kenley",walk,ball,R,R,,3,1,0,9,0.0,,91.1,2354.0,Cutter,0.739,Red Sox
"Jansen, Kenley",single,hit_into_play,L,R,fly_ball,3,2,0,9,220.0,67.8,93.5,2479.0,Cutter,0.855,Red Sox
"Jansen, Kenley",hit_by_pitch,hit_by_pitch,R,R,,1,0,0,9,0.0,,89.7,2344.0,Cutter,0.929,Red Sox
"Jansen, Kenley",strikeout_swinging,swinging_strike,L,R,,2,2,2,9,0.0,,93.4,2594.0,Cutter,0.52,Red Sox
